#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M01896:2:000000000-A69JN:1:1119:19376:19068	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:25620:21332	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	0	0	0	0
M00595:42:000000000-A5J1T:1:1108:19755:18731	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	2	3
M01896:2:000000000-A69JN:1:1117:16039:12835	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2101:19748:15661	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:2101:7212:20843	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	1
M01896:14:000000000-A7ERE:1:1112:15937:4470	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	2
M01896:2:000000000-A69JN:1:2102:4340:12530	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:17891:13934	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:1105:7638:18012	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:2102:21211:18078	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1113:15679:21218	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:2103:5835:19360	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:6743:8996	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
M01896:14:000000000-A7ERE:1:1102:22069:16523	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:2104:23325:20029	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:19625:24108	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:5775:16129	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:16348:4609	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:7694:5859	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1109:27877:17279	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2105:12523:8873	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:6663:10142	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0
M01896:2:000000000-A69JN:1:2105:27514:12249	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2113:14264:17314	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1109:9549:19418	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	4	0	0	0	0
M01896:2:000000000-A69JN:1:2105:9455:24846	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	0	0	0	2
M01896:2:000000000-A69JN:1:2106:16810:3492	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2106:20304:14505	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2
M01896:14:000000000-A7ERE:1:2112:25088:22939	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	1
M01896:2:000000000-A69JN:1:2106:15212:23062	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2108:12429:5020	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	4	0	4	6
M01896:2:000000000-A69JN:1:2107:13887:17882	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:24898:3798	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:23092:7960	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:24358:14846	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:2108:6839:14489	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2109:8565:13700	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	3	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:11390:17614	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
M00595:42:000000000-A5J1T:1:2112:21269:12056	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2
M01896:14:000000000-A7ERE:1:1118:8619:4514	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2109:20937:14446	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2110:12443:23558	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	1
M01896:15:000000000-A7EN9:1:1105:12567:17376	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	0	1
M01896:2:000000000-A69JN:1:2111:18932:1898	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:2113:18061:20053	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2111:23760:9424	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:24711:18413	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1118:16473:20437	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	0	1
M01896:2:000000000-A69JN:1:2111:12415:20228	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0
M00595:54:000000000-A7CT0:1:1117:14598:8628	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	4	0	0	0	2
M01896:2:000000000-A69JN:1:2112:22707:6867	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:2118:9127:8392	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	2
M00595:42:000000000-A5J1T:1:1119:7481:16346	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1117:4346:17197	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
M00595:54:000000000-A7CT0:1:1112:14131:18228	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	0	0	2
M00595:42:000000000-A5J1T:1:2103:19928:14135	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	4
M01896:2:000000000-A69JN:1:2113:18599:12769	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1109:16646:8900	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:2113:7746:20088	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1111:22718:17681	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1
M01896:2:000000000-A69JN:1:2114:4933:6733	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:23457:12352	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:28088:15679	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:23458:20701	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:25617:16189	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:12637:24049	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2115:13864:2816	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1117:15926:15742	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	2
M01896:2:000000000-A69JN:1:2116:9520:22630	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1108:11524:6777	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	4	0	0	0	5
M01896:2:000000000-A69JN:1:2117:4701:12436	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1117:21782:1841	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	3	0	0	0	2
M01896:2:000000000-A69JN:1:2117:12041:22800	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:22597:15361	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:10820:17730	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2101:13727:3513	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	5	0	0	0	1
M01896:2:000000000-A69JN:1:2119:17605:14921	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:15381:19311	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2119:14255:11898	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2110:24243:8095	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	5
M00595:54:000000000-A7CT0:1:2103:24277:10695	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	0	0	0	4
M01896:2:000000000-A69JN:1:2119:23006:20511	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1104:16952:22348	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	0	0	0	4
M01896:2:000000000-A69JN:1:1101:6593:5042	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:25445:18634	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:1114:14524:5232	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2113:22432:15277	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5	0	0	0	1
M01896:15:000000000-A7EN9:1:2114:8159:11115	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	0
M01896:15:000000000-A7EN9:1:2116:24361:12694	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2
M01896:2:000000000-A69JN:1:1102:5330:10843	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:13100:17920	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	3	0	0	0	1
M01896:2:000000000-A69JN:1:1102:16637:12173	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1102:5842:15291	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1102:11957:21570	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2114:19463:20343	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1103:24100:4517	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:7711:13466	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	2	0	0	0	5
M01896:2:000000000-A69JN:1:1103:20598:13052	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1104:24426:2991	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2115:24942:18036	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2117:8117:13639	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0	0	0
M00595:54:000000000-A7CT0:1:2111:5264:7475	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1104:18150:10872	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1113:19134:23086	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	3	0	0	0	0
M01896:14:000000000-A7ERE:1:1102:11901:4617	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:2103:20731:3506	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	1	0	0	0	2
M01896:14:000000000-A7ERE:1:1102:5572:21212	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:1105:23918:2017	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1105:14464:2195	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2107:24710:18442	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	2	3
M01896:2:000000000-A69JN:1:1106:7964:12124	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:13752:20419	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	6	0	0	3	7
M01896:2:000000000-A69JN:1:2101:15957:5851	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	6
M00595:54:000000000-A7CT0:1:2104:9706:17984	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	2
M01896:2:000000000-A69JN:1:2113:10892:13135	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1108:28399:11450	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2103:25146:8767	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
M01896:15:000000000-A7EN9:1:1113:26190:12255	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	1
M00595:54:000000000-A7CT0:1:2113:24349:19892	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	1
M01896:2:000000000-A69JN:1:1108:5412:19837	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1109:9318:13440	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1109:17250:11250	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1102:19554:15512	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2
M00595:54:000000000-A7CT0:1:1109:18223:13437	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	1	0	0	0	0
M01896:2:000000000-A69JN:1:2102:13716:21831	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0
M01896:2:000000000-A69JN:1:1119:7297:21991	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2105:11127:20248	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1110:5370:15278	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1110:28273:18887	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1110:22426:18531	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1107:23879:20839	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5
M01896:2:000000000-A69JN:1:1111:17263:21751	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1119:5966:17557	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1
M01896:15:000000000-A7EN9:1:2106:24219:10398	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	2	0	0	0	0
M00595:42:000000000-A5J1T:1:2106:19005:5752	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	4
M01896:15:000000000-A7EN9:1:2111:4726:19322	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1103:10804:4387	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	1
M00595:42:000000000-A5J1T:1:1109:21983:17201	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	3
M01896:2:000000000-A69JN:1:2115:25721:5747	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2110:25505:13355	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1
M01896:14:000000000-A7ERE:1:2104:7885:24170	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2106:13843:17309	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	1
M01896:2:000000000-A69JN:1:1116:11670:18933	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1117:14981:9506	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1117:14633:10804	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1
M00595:54:000000000-A7CT0:1:1114:13491:21207	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2109:25190:15250	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1
M00595:42:000000000-A5J1T:1:2106:18536:20884	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2
M00595:42:000000000-A5J1T:1:2110:16135:22641	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4
M01896:2:000000000-A69JN:1:1118:11467:9949	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1116:9798:11884	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2115:12192:9070	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	1
M01896:15:000000000-A7EN9:1:1113:11630:21328	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2113:15490:3117	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2102:12531:3881	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2
M01896:2:000000000-A69JN:1:2103:7497:18736	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1102:9046:22981	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	2
M01896:14:000000000-A7ERE:1:1107:23131:12855	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	3	0	0	0	4
M01896:2:000000000-A69JN:1:2104:12101:12892	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:22394:15257	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:4998:20222	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1113:18946:23440	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:18364:8774	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:20223:16544	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:28487:17272	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2117:4807:14007	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	0	0	0	1
M01896:2:000000000-A69JN:1:2105:25325:21230	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2106:6639:9638	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2106:9526:12596	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2107:7681:7261	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2107:23099:14305	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:13989:13524	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:7038:17817	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1119:20367:22806	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1105:23910:2613	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:11835:16643	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:9416:17051	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:13561:20980	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1113:22427:19028	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0
M01896:2:000000000-A69JN:1:2109:5441:13499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:1107:24884:5474	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	3	0	0	0	1
M01896:2:000000000-A69JN:1:2110:15400:8698	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:2110:4472:19379	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:20495:10605	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:17958:13844	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:24224:20998	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2112:22131:4220	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2112:11944:22209	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1102:3383:17331	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	4	0	0	0	2
M01896:2:000000000-A69JN:1:2113:8589:12422	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2113:23698:19839	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:15867:4849	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	3
M01896:2:000000000-A69JN:1:2115:20155:17953	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:22568:22277	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2103:25334:3833	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1
M00595:54:000000000-A7CT0:1:1105:14740:5955	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	2	0	0	0	0
M01896:2:000000000-A69JN:1:2116:13351:2524	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2116:17506:22476	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2116:13444:24283	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2118:10317:13324	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	5
M01896:2:000000000-A69JN:1:2117:20910:8884	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
